Gene stable ID,Gene name,NCBI gene ID
ENSG00000005810,MYCBP2,23077
ENSG00000005812,FBXL3,26224
ENSG00000022840,RNF10,9921
ENSG00000023516,AKAP11,11215
ENSG00000027001,MIPEP,4285
ENSG00000032742,IFT88,8100
ENSG00000033030,ZCCHC8,55596
ENSG00000051825,MPHOSPH9,10198
ENSG00000061936,SFSWAP,6433
ENSG00000065150,IPO5,3843
ENSG00000068650,ATP11A,23250
ENSG00000072609,CHFR,55743
ENSG00000073060,SCARB1,949
ENSG00000073910,FRY,10129
ENSG00000081760,AACS,65985
ENSG00000083520,DIS3,22894
ENSG00000083535,PIBF1,10464
ENSG00000083544,TDRD3,81550
ENSG00000083635,NUFIP1,26747
ENSG00000083642,PDS5B,23047
ENSG00000086598,TMED2,10959
ENSG00000088387,DOCK9,23348
ENSG00000088448,ANKRD10,55608
ENSG00000088451,TGDS,23483
ENSG00000088986,DYNLL1,8655
ENSG00000088992,TESC,54997
ENSG00000089009,RPL6,6128
ENSG00000089022,MAPKAPK5,8550
ENSG00000089041,P2RX7,5027
ENSG00000089053,ANAPC5,51433
ENSG00000089060,SLC8B1,80024
ENSG00000089094,KDM2B,84678
ENSG00000089127,OAS1,4938
ENSG00000089154,GCN1,10985
ENSG00000089157,RPLP0,6175
ENSG00000089159,PXN,5829
ENSG00000089163,SIRT4,23409
ENSG00000089169,RPH3A,22895
ENSG00000089220,PEBP1,5037
ENSG00000089234,BRAP,8315
ENSG00000089248,ERP29,10961
ENSG00000090612,ZNF268,10795
ENSG00000090615,GOLGA3,2802
ENSG00000090975,PITPNM2,57605
ENSG00000092094,OSGEP,55644
ENSG00000092199,HNRNPC,3183
ENSG00000092200,RPGRIP1,57096
ENSG00000092201,SUPT16H,11198
ENSG00000092203,TOX4,9878
ENSG00000100814,CCNB1IP1,57820
ENSG00000100823,APEX1,328
ENSG00000100888,CHD8,57680
ENSG00000102445,RUBCNL,80183
ENSG00000102471,NDFIP2,54602
ENSG00000102524,TNFSF13B,10673
ENSG00000102531,FNDC3A,22862
ENSG00000102543,CDADC1,81602
ENSG00000102547,CAB39L,81617
ENSG00000102554,KLF5,688
ENSG00000102572,STK24,8428
ENSG00000102580,DNAJC3,5611
ENSG00000102595,UGGT2,55757
ENSG00000102606,ARHGEF7,8874
ENSG00000102699,PARP4,143
ENSG00000102710,SUPT20H,55578
ENSG00000102738,MRPS31,10240
ENSG00000102743,SLC25A15,10166
ENSG00000102753,KPNA3,3839
ENSG00000102755,FLT1,2321
ENSG00000102760,RGCC,28984
ENSG00000102763,VWA8,23078
ENSG00000102780,DGKH,160851
ENSG00000102781,KATNAL1,84056
ENSG00000102786,INTS6,26512
ENSG00000102796,DHRS12,79758
ENSG00000102802,MEDAG,84935
ENSG00000102804,TSC22D1,8848
ENSG00000102805,CLN5,1203
ENSG00000102837,OLFM4,10562
ENSG00000110801,PSMD9,5715
ENSG00000110871,COQ5,84274
ENSG00000110917,MLEC,9761
ENSG00000110931,CAMKK2,10645
ENSG00000110987,BCL7A,605
ENSG00000111011,RSRC2,65117
ENSG00000111271,ACAD10,80724
ENSG00000111275,ALDH2,217
ENSG00000111300,NAA25,80018
ENSG00000111325,OGFOD2,79676
ENSG00000111328,CDK2AP1,8099
ENSG00000111331,OAS3,4940
ENSG00000111335,OAS2,4939
ENSG00000111358,GTF2H3,2967
ENSG00000111361,EIF2B1,1967
ENSG00000111364,DDX55,57696
ENSG00000111412,C12orf49,79794
ENSG00000111445,RFC5,5985
ENSG00000111450,STX2,2054
ENSG00000111707,SUDS3,64426
ENSG00000111725,PRKAB1,5564
ENSG00000111737,RAB35,11021
ENSG00000111775,COX6A1,1337
ENSG00000111786,SRSF9,8683
ENSG00000112787,FBRSL1,57666
ENSG00000118922,KLF12,11278
ENSG00000118939,UCHL3,7347
ENSG00000119242,CCDC92,80212
ENSG00000120662,MTRF1,9617
ENSG00000120675,DNAJC15,29103
ENSG00000120685,PROSER1,80209
ENSG00000120686,UFM1,51569
ENSG00000120688,WBP4,11193
ENSG00000120690,ELF1,1997
ENSG00000120693,SMAD9,4093
ENSG00000120694,HSPH1,10808
ENSG00000120696,KBTBD7,84078
ENSG00000120697,ALG5,29880
ENSG00000120699,EXOSC8,11340
ENSG00000121390,PSPC1,55269
ENSG00000121741,ZMYM2,7750
ENSG00000121742,GJB6,10804
ENSG00000122025,FLT3,2322
ENSG00000122026,RPL21,6144
ENSG00000122033,MTIF3,219402
ENSG00000122034,GTF3A,2971
ENSG00000122035,RASL11A,387496
