Gene stable ID,Gene name,NCBI gene ID
ENSG00000006555,TTC22,55001
ENSG00000007341,ST7L,54879
ENSG00000009307,CSDE1,7812
ENSG00000010803,SCMH1,22955
ENSG00000023909,GCLM,2730
ENSG00000031698,SARS1,6301
ENSG00000036549,AC118549.1,26009
ENSG00000043514,TRIT1,54802
ENSG00000049089,COL9A2,1298
ENSG00000052723,SIKE1,80143
ENSG00000058799,YIPF1,54432
ENSG00000058804,NDC1,55706
ENSG00000064703,DDX20,11218
ENSG00000064886,CHI3L2,1117
ENSG00000065135,GNAI3,2773
ENSG00000065183,WDR3,10885
ENSG00000065243,PKN2,5586
ENSG00000065978,YBX1,4904
ENSG00000066056,TIE1,7075
ENSG00000066135,KDM4A,9682
ENSG00000066136,NFYC,4802
ENSG00000066322,ELOVL1,64834
ENSG00000066557,LRRC40,55631
ENSG00000067208,EVI5,7813
ENSG00000067334,DNTTIP2,30836
ENSG00000069702,TGFBR3,7049
ENSG00000070759,TESK2,10420
ENSG00000070785,EIF2B3,8891
ENSG00000077254,USP33,23032
ENSG00000078618,NRDC,4898
ENSG00000079277,MKNK1,8569
ENSG00000079335,CDC14A,8556
ENSG00000079739,PGM1,5236
ENSG00000081019,RSBN1,54665
ENSG00000081026,MAGI3,260425
ENSG00000081870,HSPB11,51668
ENSG00000081985,IL12RB2,3595
ENSG00000084070,SMAP2,64744
ENSG00000084072,PPIE,10450
ENSG00000084073,ZMPSTE24,10269
ENSG00000085433,WDR47,22911
ENSG00000085465,OVGP1,5016
ENSG00000085491,SLC25A24,29957
ENSG00000085832,EPS15,2060
ENSG00000085840,ORC1,4998
ENSG00000085998,POMGNT1,55624
ENSG00000085999,RAD54L,8438
ENSG00000086015,MAST2,23139
ENSG00000088035,ALG6,29929
ENSG00000092621,PHGDH,26227
ENSG00000097033,SH3GLB1,51100
ENSG00000097046,CDC7,8317
ENSG00000116128,BCL9,607
ENSG00000116133,DHCR24,1718
ENSG00000116157,GPX7,2882
ENSG00000116171,SCP2,6342
ENSG00000116205,TCEANC2,127428
ENSG00000116209,TMEM59,9528
ENSG00000116212,LRRC42,115353
ENSG00000116221,MRPL37,51253
ENSG00000116266,STXBP3,6814
ENSG00000116299,KIAA1324,57535
ENSG00000116337,AMPD2,271
ENSG00000116396,KCNC4,3749
ENSG00000116455,WDR77,79084
ENSG00000116459,ATP5PB,515
ENSG00000116473,RAP1A,5906
ENSG00000116489,CAPZA1,829
ENSG00000116641,DOCK7,85440
ENSG00000116675,DNAJC6,9829
ENSG00000116678,LEPR,3953
ENSG00000116704,SLC35D1,23169
ENSG00000116717,GADD45A,1647
ENSG00000116729,WLS,79971
ENSG00000116752,BCAS2,10286
ENSG00000116754,SRSF11,9295
ENSG00000116761,CTH,1491
ENSG00000116774,OLFML3,56944
ENSG00000116791,CRYZ,1429
ENSG00000116793,PHTF1,10745
ENSG00000116815,CD58,965
ENSG00000116824,CD2,914
ENSG00000116830,TTF2,8458
ENSG00000116874,WARS2,10352
ENSG00000116983,HPCAL4,51440
ENSG00000116985,BMP8B,656
ENSG00000116990,MYCL,4610
ENSG00000117000,RLF,6018
ENSG00000117010,ZNF684,127396
ENSG00000117016,RIMS3,9783
ENSG00000117054,ACADM,34
ENSG00000117133,RPF1,80135
ENSG00000117151,CTBS,1486
ENSG00000117155,SSX2IP,117178
ENSG00000117174,ZNHIT6,54680
ENSG00000117226,GBP3,2635
ENSG00000117228,GBP1,2633
ENSG00000117262,GPR89A,653519
ENSG00000117281,CD160,11126
ENSG00000117385,P3H1,64175
ENSG00000117394,SLC2A1,6513
ENSG00000117395,EBNA1BP2,10969
ENSG00000117399,CDC20,991
ENSG00000117408,IPO13,9670
ENSG00000117410,ATP6V0B,533
ENSG00000117411,B4GALT2,8704
ENSG00000117419,ERI3,79033
ENSG00000117425,PTCH2,8643
ENSG00000117448,AKR1A1,10327
ENSG00000117450,PRDX1,5052
ENSG00000117461,PIK3R3,8503
ENSG00000117480,FAAH,2166
ENSG00000117481,NSUN4,387338
ENSG00000117500,TMED5,50999
ENSG00000117505,DR1,1810
ENSG00000117519,CNN3,1266
ENSG00000117525,F3,2152
ENSG00000117528,ABCD3,5825
ENSG00000117543,DPH5,51611
ENSG00000117569,PTBP2,58155
ENSG00000117620,SLC35A3,23443
ENSG00000117834,SLC5A9,200010
ENSG00000117859,OSBPL9,114883
ENSG00000117862,TXNDC12,51060
ENSG00000118454,ANKRD13C,81573
ENSG00000118655,DCLRE1B,64858
ENSG00000121310,ECHDC2,55268
ENSG00000121851,POLR3GL,84265
ENSG00000121931,LRIF1,55791
ENSG00000121933,TMIGD3,57413
ENSG00000121940,CLCC1,23155
ENSG00000121957,GPSM2,29899
ENSG00000122406,RPL5,6125
ENSG00000122417,ODF2L,57489
ENSG00000122432,SPATA1,100505741
ENSG00000122435,TRMT13,54482
ENSG00000122477,LRRC39,127495
ENSG00000122481,RWDD3,25950
ENSG00000122482,ZNF644,84146
ENSG00000122483,CCDC18,343099
ENSG00000122484,RPAP2,79871
