Gene stable ID,Gene name,NCBI gene ID
ENSG00000003509,NDUFAF7,55471
ENSG00000008869,HEATR5B,54497
ENSG00000009790,TRAF3IP3,80342
ENSG00000010072,SPRTN,83932
ENSG00000011566,MAP4K3,8491
ENSG00000013016,EHD3,30845
ENSG00000018699,TTC27,55622
ENSG00000021574,SPAST,6683
ENSG00000028116,VRK2,7444
ENSG00000032389,EIPR1,7260
ENSG00000035115,SH3YL1,26751
ENSG00000035687,ADSS2,159
ENSG00000049323,LTBP1,4052
ENSG00000054267,ARID4B,51742
ENSG00000054277,OPN3,23596
ENSG00000054282,SDCCAG8,10806
ENSG00000054392,HHAT,55733
ENSG00000055332,EIF2AK2,5610
ENSG00000055917,PUM2,23369
ENSG00000057935,MTA3,57504
ENSG00000059588,TARBP1,6894
ENSG00000065600,PACC1,55248
ENSG00000066027,PPP2R5A,5525
ENSG00000067533,RRP15,51018
ENSG00000067704,IARS2,55699
ENSG00000068697,LAPTM4A,9741
ENSG00000068724,TTC7A,57217
ENSG00000068784,SRBD1,55133
ENSG00000068878,PSME4,23198
ENSG00000068912,ERLEC1,27248
ENSG00000069248,NUP133,55746
ENSG00000069275,NUCKS1,64710
ENSG00000071575,TRIB2,28951
ENSG00000075426,FOSL2,2355
ENSG00000076356,PLXNA2,5362
ENSG00000077522,ACTN2,88
ENSG00000077585,GPR137B,7107
ENSG00000079785,DDX1,1653
ENSG00000081692,JMJD4,65094
ENSG00000082512,TRAF5,7188
ENSG00000084676,NCOA1,8648
ENSG00000084693,AGBL5,60509
ENSG00000084731,KIF3C,3797
ENSG00000084733,RAB10,10890
ENSG00000084754,HADHA,3030
ENSG00000084764,MAPRE3,22924
ENSG00000084774,CAD,790
ENSG00000085760,MTIF2,4528
ENSG00000086619,ERO1B,56605
ENSG00000091106,NLRC4,58484
ENSG00000091483,FH,2271
ENSG00000092978,GPATCH2,55105
ENSG00000095002,MSH2,4436
ENSG00000115128,SF3B6,51639
ENSG00000115129,TP53I3,9540
ENSG00000115137,DNAJC27,51277
ENSG00000115138,POMC,5443
ENSG00000115163,CENPA,1058
ENSG00000115204,MPV17,4358
ENSG00000115207,GTF3C2,2976
ENSG00000115211,EIF2B4,8890
ENSG00000115216,NRBP1,29959
ENSG00000115234,SNX17,9784
ENSG00000115239,ASB3,51130
ENSG00000115239,ASB3,100302652
ENSG00000115241,PPM1G,5496
ENSG00000115295,CLIP4,79745
ENSG00000115306,SPTBN1,6711
ENSG00000115310,RTN4,57142
ENSG00000115355,CCDC88A,55704
ENSG00000115380,EFEMP1,2202
ENSG00000115392,FANCL,55120
ENSG00000115421,PAPOLG,64895
ENSG00000115738,ID2,3398
ENSG00000115750,TAF1B,9014
ENSG00000115756,HPCAL1,3241
ENSG00000115758,ODC1,4953
ENSG00000115760,BIRC6,57448
ENSG00000115761,NOL10,79954
ENSG00000115808,STRN,6801
ENSG00000115816,CEBPZ,10153
ENSG00000115825,PRKD3,23683
ENSG00000115828,QPCT,25797
ENSG00000115841,RMDN2,151393
ENSG00000115875,SRSF7,6432
ENSG00000115884,SDC1,6382
ENSG00000115904,SOS1,6654
ENSG00000115944,COX7A2L,9167
ENSG00000115970,THADA,63892
ENSG00000116016,EPAS1,2034
ENSG00000116062,MSH6,2956
ENSG00000116574,RHOU,58480
ENSG00000116903,EXOC8,149371
ENSG00000116906,GNPAT,8443
ENSG00000116918,TSNAX,7257
ENSG00000116962,NID1,4811
ENSG00000116977,LGALS8,3964
ENSG00000116984,MTR,4548
ENSG00000116991,SIPA1L2,57568
ENSG00000117009,KMO,8564
ENSG00000117020,AKT3,10000
ENSG00000117266,CDK18,5129
ENSG00000117280,RAB29,8934
ENSG00000117322,CR2,1380
ENSG00000117335,CD46,4179
ENSG00000117595,IRF6,3664
ENSG00000117597,UTP25,27042
ENSG00000117625,RCOR3,55758
ENSG00000117650,NEK2,4751
ENSG00000117691,NENF,29937
ENSG00000117697,NSL1,25936
ENSG00000117724,CENPF,1063
ENSG00000117791,MARC2,54996
ENSG00000118873,RAB3GAP2,25782
ENSG00000118960,HS1BP3,64342
ENSG00000118961,LDAH,60526
ENSG00000118965,WDR35,57539
ENSG00000119185,ITGB1BP1,9270
ENSG00000119203,CPSF3,51692
ENSG00000119280,C1orf198,84886
ENSG00000119285,HEATR1,55127
ENSG00000119729,RHOQ,23433
ENSG00000119760,SUPT7L,9913
ENSG00000119772,DNMT3A,1788
ENSG00000119777,TMEM214,54867
ENSG00000119778,ATAD2B,54454
ENSG00000119782,FKBP1B,2281
ENSG00000119787,ATL2,64225
ENSG00000119801,YPEL5,51646
ENSG00000119812,FAM98A,25940
ENSG00000119820,YIPF4,84272
ENSG00000119866,BCL11A,53335
ENSG00000119878,CRIPT,9419
ENSG00000119888,EPCAM,4072
ENSG00000121644,DESI2,51029
ENSG00000123684,LPGAT1,9926
ENSG00000123685,BATF3,55509
ENSG00000123689,G0S2,50486
ENSG00000123836,PFKFB2,5208
ENSG00000123838,C4BPA,722
ENSG00000133065,SLC41A1,254428
ENSG00000133069,TMCC2,9911
ENSG00000134308,YWHAQ,10971
ENSG00000134313,KIDINS220,57498
ENSG00000134318,ROCK2,9475
ENSG00000134321,RSAD2,91543
ENSG00000134324,LPIN1,23175
ENSG00000134326,CMPK2,129607
ENSG00000134330,IAH1,285148
ENSG00000135749,PCNX2,80003
ENSG00000135763,URB2,9816
ENSG00000135766,EGLN1,54583
ENSG00000135775,COG2,22796
ENSG00000135776,ABCB10,23456
ENSG00000135778,NTPCR,84284
ENSG00000135801,TAF5L,27097
ENSG00000136628,EPRS1,2058
ENSG00000136630,HLX,3142
ENSG00000136634,IL10,3586
ENSG00000136636,KCTD3,51133
ENSG00000136643,RPS6KC1,26750
ENSG00000138002,IFT172,26160
ENSG00000138018,SELENOI,85465
ENSG00000138029,HADHB,3032
ENSG00000138030,KHK,3795
ENSG00000138031,ADCY3,109
ENSG00000138032,PPM1B,5495
ENSG00000138035,PNPT1,87178
ENSG00000138036,DYNC2LI1,51626
ENSG00000138050,THUMPD2,80745
ENSG00000138061,CYP1B1,1545
ENSG00000138073,PREB,10113
ENSG00000138074,SLC5A6,8884
ENSG00000138078,PREPL,9581
ENSG00000138080,EMILIN1,11117
ENSG00000138081,FBXO11,80204
ENSG00000138085,ATRAID,51374
ENSG00000138092,CENPO,79172
ENSG00000138095,LRPPRC,10128
ENSG00000138101,DTNB,1838
ENSG00000143353,LYPLAL1,127018
ENSG00000143476,DTL,51514
ENSG00000143479,DYRK3,8444
ENSG00000143486,EIF2D,1939
ENSG00000143493,INTS7,25896
ENSG00000143498,TAF1A,9015
ENSG00000143499,SMYD2,56950
ENSG00000143502,SUSD4,55061
ENSG00000143507,DUSP10,11221
ENSG00000143514,TP53BP2,7159
ENSG00000143632,ACTA1,58
ENSG00000143633,C1orf131,128061
ENSG00000143641,GALNT2,2590
ENSG00000143643,TTC13,79573
ENSG00000143653,SCCPDH,51097
ENSG00000143669,LYST,1130
ENSG00000143702,CEP170,9859
ENSG00000143727,ACP1,52
ENSG00000143740,SNAP47,116841
ENSG00000143742,SRP9,6726
ENSG00000143748,NVL,4931
ENSG00000143751,SDE2,163859
ENSG00000143753,DEGS1,8560
ENSG00000143756,FBXO28,23219
ENSG00000143761,ARF1,375
